지역,임도명,시설거리(km),개설연도,위도,경도,상세주소,읍면동
강원특별자치도,강릉14,1.54,2023,37.57917611748798,128.82545752379878,"송현리, 강릉시, 강원특별자치도, 25643, 대한민국",송현리
강원특별자치도,덕두원2,0.92,1981,37.8866995961958,127.6182283295734,"서면, 춘천시, 강원특별자치도, 24462, 대한민국",
강원특별자치도,덕두원8,1.0,2022,37.89161427649291,127.61277477863077,"덕두원리, 춘천시, 강원특별자치도, 24462, 대한민국",덕두원리
강원특별자치도,덕두원5,0.71,1990,37.89444394916725,127.61674563118837,"덕두원리, 춘천시, 강원특별자치도, 24462, 대한민국",덕두원리
강원특별자치도,덕두원3,1.18,1982,37.891378422473615,127.62082689070544,"서면, 춘천시, 강원특별자치도, 24462, 대한민국",
강원특별자치도,덕두원7,3.34,2011,37.88949691388194,127.61788000630104,"서면, 춘천시, 강원특별자치도, 24462, 대한민국",
강원특별자치도,덕두원1,1.04,1980,37.88354592852272,127.62755432240394,"서면, 춘천시, 강원특별자치도, 24462, 대한민국",
강원특별자치도,덕두원4,1.04,1983,37.89758703603102,127.62041199490332,"덕두원리, 춘천시, 강원특별자치도, 24462, 대한민국",덕두원리
강원특별자치도,덕두원6,2.21,1991,37.88110383380566,127.61930056814472,"서면, 춘천시, 강원특별자치도, 24462, 대한민국",
강원특별자치도,덕두원8,0.84,2022,37.896535211556966,127.61724081432564,"덕두원리, 춘천시, 강원특별자치도, 24462, 대한민국",덕두원리
강원특별자치도,덕두원8,1.2,2022,37.88182663100344,127.61056044744495,"덕두원리, 춘천시, 강원특별자치도, 24462, 대한민국",덕두원리
강원특별자치도,평창2,1.0,2018,37.57517711789561,128.29748148442394,"진조리, 봉평면, 평창군, 강원특별자치도, 25308, 대한민국",봉평면
강원특별자치도,평창1,2.0,2020,37.57280658143421,128.29502972228892,"진조리, 봉평면, 평창군, 강원특별자치도, 25308, 대한민국",봉평면
강원특별자치도,평창1,1.0,2017,37.576697672639376,128.29515901733603,"진조리, 봉평면, 평창군, 강원특별자치도, 25308, 대한민국",봉평면
강원특별자치도,평창1,1.0,2022,37.58329698638784,128.29714221331486,"경강로, 태기리, 봉평면, 평창군, 강원특별자치도, 25261, 대한민국",봉평면
강원특별자치도,평창1,0.83,2018,37.57288723517024,128.29988300807827,"진조리, 봉평면, 평창군, 강원특별자치도, 25308, 대한민국",봉평면
강원특별자치도,강릉5,1.6,2010,37.58807744878168,128.82151426688705,"송현리, 강릉시, 강원특별자치도, 25643, 대한민국",송현리
강원특별자치도,강릉4,0.92,2009,37.59013920626479,128.82251313480373,"왕산면, 강릉시, 강원특별자치도, 25642, 대한민국",왕산면
강원특별자치도,강릉1,2.0,1990,37.58029704265561,128.84346655864158,"백두대간 등산로, 왕산면, 강릉시, 강원특별자치도, 25642, 대한민국",왕산면
강원특별자치도,강릉2,2.32,2000,37.58807744878168,128.82151426688705,"송현리, 강릉시, 강원특별자치도, 25643, 대한민국",송현리
강원특별자치도,강릉7,1.0,2012,37.57988828518173,128.8360624579783,"송현리, 강릉시, 강원특별자치도, 25643, 대한민국",송현리
강원특별자치도,강릉6,1.0,2012,37.58459246486952,128.83705702533075,"백두대간 등산로, 왕산면, 강릉시, 강원특별자치도, 25642, 대한민국",
강원특별자치도,강릉12,0.5,2022,37.5825926343684,128.84375018899004,"백두대간 등산로, 왕산면, 강릉시, 강원특별자치도, 25642, 대한민국",왕산면
강원특별자치도,강릉13,1.0,2022,37.58214634777066,128.84081823071568,"백두대간 등산로, 왕산면, 강릉시, 강원특별자치도, 25642, 대한민국",왕산면
강원특별자치도,강릉8,1.3,2015,37.57642578900194,128.8252549101096,"송현리, 강릉시, 강원특별자치도, 25643, 대한민국",송현리
강원특별자치도,강릉7,1.1,2012,37.57642578900194,128.8252549101096,"송현리, 강릉시, 강원특별자치도, 25643, 대한민국",송현리
강원특별자치도,강릉9,0.91,2016,37.58522136953344,128.81937149081568,"송현리, 강릉시, 강원특별자치도, 25643, 대한민국",송현리
강원특별자치도,강릉10,1.1,2017,37.58660785426697,128.82750467760147,"백두대간 등산로, 왕산면, 강릉시, 강원특별자치도, 25642, 대한민국",왕산면
강원특별자치도,강릉3,1.2,2006,37.58827220303085,128.82960830007127,"백두대간 등산로, 왕산면, 강릉시, 강원특별자치도, 25642, 대한민국",왕산면
강원특별자치도,23산불청리1,2.2,2023,38.095191101305545,128.0783508005982,"청리, 국토정중앙면, 양구군, 강원특별자치도, 24560, 대한민국",국토정중앙면
강원특별자치도,23산불청리2,2.2,2023,38.1001923719998,128.07852302462513,"청리, 국토정중앙면, 양구군, 강원특별자치도, 24554, 대한민국",국토정중앙면
강원특별자치도,23간선청리2,1.66,2023,38.11918602113058,128.09460717817208,"가오작리, 국토정중앙면, 양구군, 강원특별자치도, 24552, 대한민국",국토정중앙면
강원특별자치도,23작업청리,1.9,2023,38.08246657761801,128.07032536536016,"관대두무로, 두무리, 국토정중앙면, 양구군, 강원특별자치도, 24560, 대한민국",국토정중앙면
강원특별자치도,23월학,1.7,2023,38.16392855067256,128.22391463936538,"월학리, 북면, 인제군, 강원특별자치도, 24609, 대한민국",북면
강원특별자치도,23하추,1.7,2023,38.05868114462895,128.27968942008107,"한석산 임도, 인제읍, 인제군, 강원특별자치도, 24641, 대한민국",인제읍
강원특별자치도,23월학2,1.55,2023,38.16695705692255,128.23161571627958,"월학리, 북면, 인제군, 강원특별자치도, 24609, 대한민국",북면
강원특별자치도,22추경-청,1.0,2022,38.10858990096382,128.08124570008755,"청리, 국토정중앙면, 양구군, 강원특별자치도, 24554, 대한민국",국토정중앙면
강원특별자치도,22원Ⅰ.Ⅱ,2.2,2022,38.03348131361246,128.0417481092788,"삼팔선로, 도촌리, 국토정중앙면, 양구군, 강원특별자치도, 24559, 대한민국",국토정중앙면
강원특별자치도,23남전,2.2,2023,37.98176139005791,128.16290063078745,"남전리, 남면, 인제군, 강원특별자치도, 24668, 대한민국",남면
강원특별자치도,22남전,2.2,2022,37.9822120568757,128.17012467133284,"남전리, 남면, 인제군, 강원특별자치도, 24668, 대한민국",남면
강원특별자치도,22원통,1.7,2022,38.1672812932162,128.23526956223117,"북면, 인제군, 강원특별자치도, 대한민국",북면
강원특별자치도,24산불원,2.0,2024,38.03673726340024,128.03002179958875,"원리, 국토정중앙면, 양구군, 강원특별자치도, 24559, 대한민국",국토정중앙면
강원특별자치도,23산불원리,2.2,2023,38.03673726340024,128.03002179958875,"원리, 국토정중앙면, 양구군, 강원특별자치도, 24559, 대한민국",국토정중앙면
강원특별자치도,24산불청3,2.0,2024,38.09121916880813,128.07100650527883,"관대두무로, 청리, 국토정중앙면, 양구군, 강원특별자치도, 24554, 대한민국",국토정중앙면
강원특별자치도,24산불청1,2.0,2024,38.1001923719998,128.07852302462513,"청리, 국토정중앙면, 양구군, 강원특별자치도, 24554, 대한민국",국토정중앙면
강원특별자치도,24산불청2,0.68,2024,38.09612307618156,128.07453397070063,"관대두무로, 청리, 국토정중앙면, 양구군, 강원특별자치도, 24554, 대한민국",국토정중앙면
강원특별자치도,24남전,3.0,2024,37.99780018558973,128.17374790457757,"남전리, 남면, 인제군, 강원특별자치도, 24668, 대한민국",남면
강원특별자치도,24가아,1.8,2024,38.175096126001606,128.13383642355424,"가아리, 인제읍, 인제군, 강원특별자치도, 24623, 대한민국",인제읍
강원특별자치도,24서흥,1.8,2024,38.1956473146877,128.17310952031988,"서흥리, 서화면, 인제군, 강원특별자치도, 24604, 대한민국",서화면
강원특별자치도,24가아,1.88,2024,38.13961468942971,128.10846411600235,"가아리, 인제읍, 인제군, 강원특별자치도, 24623, 대한민국",인제읍
강원특별자치도,24월학,2.0,2024,38.167049869517854,128.2294973713622,"월학리, 북면, 인제군, 강원특별자치도, 24609, 대한민국",북면
강원특별자치도,24관대,1.34,2024,38.09475074439285,128.0999629983433,"남면, 인제군, 강원특별자치도, 대한민국",남면
강원특별자치도,청리사방댐 진입로,1.18,2008,38.10833420047183,128.07469824929797,"청리, 국토정중앙면, 양구군, 강원특별자치도, 24554, 대한민국",국토정중앙면
강원특별자치도,16청2,3.34,2016,38.12580247335463,128.09086200001963,"가오작리, 국토정중앙면, 양구군, 강원특별자치도, 24552, 대한민국",국토정중앙면
강원특별자치도,15청1,1.5,2015,38.11379910709489,128.09452031244342,"청리, 국토정중앙면, 양구군, 강원특별자치도, 24554, 대한민국",국토정중앙면
강원특별자치도,군전술(청리),2.9,2012,38.11348871454896,128.08575152709125,"청리, 국토정중앙면, 양구군, 강원특별자치도, 24554, 대한민국",국토정중앙면
강원특별자치도,22청,1.7,2022,38.12692190404761,128.09334746842987,"가오작리, 국토정중앙면, 양구군, 강원특별자치도, 24552, 대한민국",국토정중앙면
강원특별자치도,22가오작,1.7,2022,38.12456785810089,128.07464944313705,"가오작리, 국토정중앙면, 양구군, 강원특별자치도, 24552, 대한민국",국토정중앙면
강원특별자치도,23간선청리,1.94,2023,38.12360444673701,128.0841470173501,"가오작리, 국토정중앙면, 양구군, 강원특별자치도, 24552, 대한민국",국토정중앙면
강원특별자치도,23간선가오작,1.7,2023,38.12252741916118,128.0781496082979,"가오작리, 국토정중앙면, 양구군, 강원특별자치도, 24552, 대한민국",국토정중앙면
강원특별자치도,14가오작,1.98,2014,38.12660148602459,128.07308188377965,"가오작리, 국토정중앙면, 양구군, 강원특별자치도, 24552, 대한민국",국토정중앙면
강원특별자치도,15가오작,0.56,2015,38.13186957333056,128.07564546984707,"광치령로, 가오작리, 국토정중앙면, 양구군, 강원특별자치도, 24552, 대한민국",국토정중앙면
강원특별자치도,08갯골,13.14,2008,38.06843495807335,128.15687215045898,"남북리, 인제읍, 인제군, 강원특별자치도, 24624, 대한민국",인제읍
강원특별자치도,20남북,1.0,2020,38.11922474527359,128.10725392643027,"인제읍, 인제군, 강원특별자치도, 대한민국",인제읍
강원특별자치도,17남북,1.6,2017,38.10575185533767,128.11840237889282,"인제읍, 인제군, 강원특별자치도, 대한민국",인제읍
강원특별자치도,94가아(Ⅰ),10.82,1994,38.14222371306921,128.13471538422033,"광치령로, 가아리, 인제읍, 인제군, 강원특별자치도, 24623, 대한민국",인제읍
강원특별자치도,16가아1,3.3,2016,38.11426352376196,128.13279544783362,"가아리, 인제읍, 인제군, 강원특별자치도, 24623, 대한민국",인제읍
강원특별자치도,14가아,3.5,2014,38.12820315053858,128.1354011364665,"가아리, 인제읍, 인제군, 강원특별자치도, 24623, 대한민국",인제읍
강원특별자치도,17가아1,1.92,2017,38.11324550707096,128.14533555896705,"가아리, 인제읍, 인제군, 강원특별자치도, 24623, 대한민국",인제읍
강원특별자치도,15합강,1.5,2015,38.098956609561554,128.18114092593606,"이평로, 인제읍, 인제군, 강원특별자치도, 24626, 대한민국",인제읍
강원특별자치도,16합강,1.7,2016,38.10283250552924,128.16651422478157,"상동리, 인제읍, 인제군, 강원특별자치도, 24625, 대한민국",인제읍
강원특별자치도,16가아2,1.06,2016,38.1073992802558,128.1610168653989,"상동리, 인제읍, 인제군, 강원특별자치도, 24631, 대한민국",인제읍
강원특별자치도,17가아2,1.42,2017,38.11134147145928,128.15390634943736,"인제읍, 인제군, 강원특별자치도, 대한민국",인제읍
강원특별자치도,17남북,1.94,2017,38.10518978346047,128.13071823531794,"인제읍, 인제군, 강원특별자치도, 대한민국",인제읍
강원특별자치도,20상동,3.1,2020,38.093997359025735,128.14417493881226,"남북리, 인제읍, 인제군, 강원특별자치도, 24624, 대한민국",인제읍
강원특별자치도,16남북,3.15,2016,38.10215810670213,128.12166123476788,"인제읍, 인제군, 강원특별자치도, 대한민국",인제읍
강원특별자치도,19남북,2.5,2019,38.10467984978321,128.13560450423182,"남북리, 인제읍, 인제군, 강원특별자치도, 24624, 대한민국",인제읍
강원특별자치도,92왜골,7.96,1992,37.94323883486936,128.26084152664154,"하남리, 상남면, 인제군, 강원특별자치도, 24665, 대한민국",상남면
강원특별자치도,68왜골,4.0,1968,37.92478665731063,128.29102515696033,"내린천로, 상남면, 인제군, 강원특별자치도, 24665, 대한민국",상남면
강원특별자치도,97하남,10.11,1997,37.91793969615642,128.24880003238695,"하남리, 상남면, 인제군, 강원특별자치도, 24665, 대한민국",상남면
강원특별자치도,77다리골,2.2,1977,37.90912267942743,128.28420867919223,"내린천로, 하남리, 상남면, 인제군, 강원특별자치도, 24665, 대한민국",상남면
강원특별자치도,10정자,3.34,2010,37.967701816208326,128.18478898798827,"정자리, 남면, 인제군, 강원특별자치도, 24646, 대한민국",남면
강원특별자치도,21정자,2.5,2021,37.97343651954573,128.16565067972854,"소치리, 남면, 인제군, 강원특별자치도, 24646, 대한민국",남면
강원특별자치도,20정자,3.2,2020,37.967701816208326,128.18478898798827,"정자리, 남면, 인제군, 강원특별자치도, 24646, 대한민국",남면
강원특별자치도,91오동곡,13.1,1991,37.96547051825063,128.2309091151766,"기린면, 인제군, 강원특별자치도, 대한민국",기린면
강원특별자치도,92안삽재,7.5,1992,37.97767133530027,128.25271535598736,"원대리, 인제읍, 인제군, 강원특별자치도, 24639, 대한민국",인제읍
강원특별자치도,89동아실,9.01,1989,37.980631627198285,128.19745384876543,"인제 원대리 자작나무숲길, 인제읍, 인제군, 강원특별자치도, 24639, 대한민국",인제읍
