발생연도,발생일자,발생시간,진화시간_분,주소,시군구,발생원인,피해면적,대형산불여부,평균기온(°C),일강수량(mm),평균 풍속(m/s),기상데이터_출처
2021,20210221,1419,181.0,전라남도 여수시 화양면 이천리 산35,여수시,입산자실화,0,False,14.166666666666666,0.0,3.25,전라남도 여수시 남면 연도리
2021,20210430,1213,167.0,전라남도 여수시 소라면 봉두리 산307,여수시,입산자실화,0,False,15.733333333333334,7.916666666666667,4.966666666666666,전라남도 여수시 남면 연도리
2021,20210324,1613,197.0,전라북도 부안군 위도면 대리 산47-5,부안군,입산자실화,2,False,10.175,0.0,3.1,전북특별자치도 부안군 변산면 격포리
2021,20210510,1445,105.0,전라북도 부안군 진서면 석포리 산75-2,부안군,낙뢰추정,0,False,14.375,0.875,3.0,전북특별자치도 부안군 변산면 격포리
2021,20210410,1050,100.0,전라북도 장수군 계북면 원촌리 산11,장수군,입산자실화추정,0,False,10.529032258064516,0.0,1.632258064516129,전북 광역 평균
2021,20210309,1519,27.0,전라북도 장수군 장수읍 두산리 산4,장수군,입산자실화,0,False,5.603225806451612,0.0,1.632258064516129,전북 광역 평균
2021,20210323,1425,125.0,전라북도 무주군 부남면 굴암리 1014-1,무주군,밭두렁,0,False,4.1000000000000005,0.0,3.633333333333333,전북특별자치도 무주군 무주읍 당산리
2021,20210429,1430,1290.0,전라북도 무주군 무풍면 금평리 산15-1,무주군,입산자실화,10,False,11.633333333333336,0.1666666666666666,2.6,전북특별자치도 무주군 무주읍 당산리
2021,20210425,1334,81.0,전라북도 완주군 경천면 가천리 산138,완주군,입산자실화,0,False,16.549999999999997,0.0,1.35,전북특별자치도 완주군 구이면 원기리
2021,20211128,1243,107.0,전라북도 완주군 화산면 화월리 산145,완주군,주택부지내야외조리중부주의,0,False,5.15,0.0,1.35,전북특별자치도 완주군 구이면 원기리
2021,20210411,1221,99.0,전라북도 완주군 운주면 금당리 산77,완주군,입산자실화,0,False,14.4,0.0,1.25,전북특별자치도 완주군 구이면 원기리
2021,20210429,1418,62.0,전라북도 완주군 비봉면 백도리 산75,완주군,입산자실화,0,False,15.7,1.15,2.05,전북특별자치도 완주군 구이면 원기리
2021,20210318,1441,29.0,전라북도 완주군 봉동읍 장구리 산82,완주군,영농부산물소각,0,False,10.05,0.0,1.25,전북특별자치도 완주군 구이면 원기리
2021,20210420,1436,144.0,전라북도 남원시 인월면 인월리 산84,남원시,입산자실화,0,False,13.6,0.0,1.2,전북특별자치도 남원시 산내면
2021,20211128,1237,143.0,전라북도 남원시 대산면 길곡리 산97-1,남원시,입산자실화,0,False,1.8,0.0,1.1,전북특별자치도 남원시 산내면
2021,20210423,1017,42.0,전라북도 남원시 송동면 송상리 산78,남원시,농산폐기물소각,0,False,15.2,0.0,2.4,전북특별자치도 남원시 산내면
2021,20210221,1535,80.0,전라북도 남원시 송동면 사촌리 산41,남원시,논두렁소각,0,False,14.8,0.0,2.5,전북특별자치도 남원시 산내면
2020,20200501,1340,51.0,충청남도 공주시 봉정동 525-4,공주시,담뱃불실화추정,0,False,21.266666666666666,0.0,2.233333333333333,충청남도 공주시 금흥동
2020,20200501,1230,500.0,경상북도 울진군 울진읍 신림리 산30-2,울진군,쓰레기소각,4,False,23.26,0.0,2.6,경상북도 울진군 평해읍 평해리
2020,20200430,1838,252.0,충청북도 단양군 대강면 용부원리 산13-1,단양군,입산자실화(취사행위),1,False,16.3,0.0,1.4,충청북도 단양군 단양읍 도담리
2020,20200430,1820,65.0,경상북도 군위군 소보면 위성리 산41,군위군,원인미상,0,False,17.228301886792455,0.0,2.169230769230769,경북 광역 평균
2020,20200430,1805,115.0,강원도 원주시 지정면 판대리 산26-1,원주시,입산자실화추정,0,False,14.775,0.0,1.9,강원특별자치도 원주시 신림면 신림리
2020,20200430,1716,124.0,경기도 가평군 북면 화악리 산162-15,가평군,건축물실화,1,False,14.666666666666666,0.0,1.6666666666666667,경기도 가평군 북면
2020,20200430,1550,130.0,경기도 남양주시 진접읍 내각리 산5-9,남양주시,소각재 기,0,False,16.5,0.0,1.9,경기도 남양주시 진건읍 배양리
2020,20200430,1547,121.0,경상북도 안동시 풍산읍 매곡리 산91,안동시,입산자실화추정,0,False,16.5,0.0,1.825,경상북도 안동시 예안면 정산리
2020,20200430,1439,211.0,경기도 포천시 내촌면 내리 산11,포천시,입산자실화,0,False,14.4,0.0,2.12,경기도 포천시 자작동
2020,20200430,1235,45.0,경기도 용인시 처인구 고림동 산26,용인시,입산자실화,0,False,15.825,0.0,1.775,경기도 용인시 기흥구 구갈동
2020,20200430,1227,273.0,강원도 홍천군 서석면 어론리 산132-1,홍천군,입산자실화,0,False,14.1,0.0,2.8,(산지)강원특별자치도 홍천군 내면 명개리
2020,20200430,500,300.0,경상남도 김해시 진영읍 여래리 산20,김해시,입산자실화,0,False,16.6,0.0,2.1,경상남도 김해시 진영읍 우동리
2020,20200429,1526,144.0,경기도 포천시 화현면 지현리 산124-9,포천시,건축물실화,0,False,12.48,0.0,1.8,경기도 포천시 자작동
2020,20200429,1154,126.0,경기도 용인시 기흥구 공세동 산1-1,용인시,담뱃불실화,0,False,13.575,0.0,1.5,경기도 용인시 기흥구 구갈동
2020,20200429,1105,45.0,경기도 화성시 양감면 요당리 640-4,화성시,담뱃불실화,0,False,13.1,0.0,4.1,경기도 화성시 서신면 백미리
2020,20200428,2357,95.0,인천광역시 연수구 연수동 산59-2,연수구,담뱃불실화추정,0,False,12.55,0.0,2.45,인천광역시 연수구 동춘동
2020,20200428,1846,7.0,대구광역시 남구 대명동 산223-2,남구,입산자실화추정,0,False,13.585714285714284,0.0,1.7714285714285716,대구 광역 평균
2020,20200428,1504,56.0,경기도 이천시 율면 총곡리 산18,이천시,담뱃불실화,0,False,12.8,0.0,2.45,경기도 이천시 백사면 조읍리
2020,20200428,1358,182.0,전라남도 영광군 백수읍 약수리 산3-1,영광군,논밭두랑소각,0,False,11.85,0.0,1.95,전라남도 영광군 염산면 옥실리
2020,20200428,1332,208.0,경기도 연천군 백학면 구미리 산13,연천군,입산자실화,0,False,11.325,0.0,2.4,경기도 연천군 중면 삼곶리
2020,20200427,1847,53.0,경기도 가평군 북면 적목리 산135,가평군,원인미상,0,False,9.7,0.0,1.3333333333333333,경기도 가평군 북면
2020,20200427,1352,98.0,경기도 연천군 군남면 황지리 산219,연천군,산업현장실화,0,False,9.7,0.0,1.275,경기도 연천군 중면 삼곶리
2020,20200427,1128,72.0,강원도 횡성군 공근면 학담리 산7,횡성군,입산자실화추정,0,False,7.5,0.5,1.4333333333333331,강원특별자치도 횡성군 횡성읍 읍하리
2020,20200426,1643,67.0,대전광역시 대덕구 상서동 산37-2,대덕구,성묘객실화,0,False,11.5,0.0,1.5,대전광역시 대덕구 장동
2020,20200426,1614,226.0,경기도 군포시 도마교동 산11,군포시,산업현장실화,0,False,12.7,0.0,2.2,경기도 군포시 금정동
2020,20200426,1545,45.0,경기도 여주시 교동 산6-14,여주시,원인미상,0,False,11.6,0.0,1.85,경기도 여주시
2020,20200426,1327,123.0,강원도 춘천시 동면 감정리 산118-1,춘천시,원인미상,0,False,10.45,0.0,1.475,강원특별자치도 춘천시 북산면 추곡리
2020,20200426,1136,144.0,경기도 포천시 이동면 장암리 산19,포천시,원인미상,0,False,9.92,0.0,1.7600000000000002,경기도 포천시 자작동
2020,20200425,1630,211.0,충청북도 단양군 어상천면 연곡리 산147-3,단양군,입산자실화,0,False,13.05,0.0,2.35,충청북도 단양군 단양읍 도담리
2020,20200425,1510,200.0,전라남도 곡성군 죽곡면 원달리 산82,곡성군,입산자실화,0,False,12.966666666666669,0.0,2.8666666666666667,전라남도 곡성군 석곡면 유정리
2020,20200425,1233,142.0,제주특별자치도 제주시 구좌읍 김녕리 산111,제주시,원인미상(담배꽁초추정),2,False,,,,제주 광역 평균
2020,20200425,1221,219.0,경상남도 함양군 병곡면 연덕리 산369,함양군,기계톱과열,0,False,14.0,0.0,3.8,경상남도 함양군 함양읍 백천리
2020,20200425,1139,163.0,전라남도 화순군 동복면 연월리 산78-1,화순군,농산폐기물소각,0,False,12.85,0.0,3.0,전라남도 화순군 이양면 오류리
2020,20200425,700,160.0,충청남도 청양군 운곡면 신대리 산124,청양군,입산자실화추정,0,False,12.2,0.0,2.45,충청남도 청양군 청양읍 정좌리
2020,20200424,2131,,충청남도 서산시 해미면 대곡리 산50-1,서산시,입산자실화추정,0,False,11.5,0.0,5.2,충청남도 서산시 대산읍 대죽리
2020,20200424,1829,251.0,전라북도 무주군 설천면 대불리 산66-3,무주군,입산자실화,0,False,5.033333333333332,0.0,3.9,전북특별자치도 무주군 무주읍 당산리
2020,20200424,1643,49.0,부산광역시 사하구 장림동 산163,사하구,담뱃불실화,0,False,10.6,0.0,3.1,부산광역시 사하구 신평동
2020,20200424,1539,4461.0,경상북도 안동시 풍천면 인금리 산114,안동시,입산자실화추정,1944,True,9.15,0.0,2.95,경상북도 안동시 예안면 정산리
2020,20200424,1307,73.0,강원도 춘천시 남면 관천리 산1,춘천시,원인미상,1,False,8.475,0.0,2.325,강원특별자치도 춘천시 북산면 추곡리
2020,20200424,1230,180.0,충청북도 단양군 가곡면 향산리 산27-1,단양군,입산자실화(담뱃불),2,False,9.35,0.0,2.75,충청북도 단양군 단양읍 도담리
2020,20200424,1135,145.0,강원도 철원군 갈말읍 문혜리 산118,철원군,입산자실화추정,1,False,6.885714285714286,0.0,3.1142857142857143,강원특별자치도 철원군 근남면 마현리
2020,20200423,1650,123.0,충청남도 서산시 대산읍 대로리 89-154,서산시,입산자실화,0,False,9.1,0.0,4.8,충청남도 서산시 대산읍 대죽리
2020,20200422,1423,107.0,강원도 인제군 인제읍 가아리 산1,인제군,화목보일러불씨취급부주의,0,False,4.15,0.0,6.775,(산지)강원특별자치도 인제군 북면 원통리
2020,20200422,1348,87.0,강원도 강릉시 성산면 보광리 산324,강릉시,원인미상,0,False,5.914285714285714,0.0,3.957142857142857,(산지)강원특별자치도 강릉시 왕산면 송현리
2020,20200422,1241,169.0,전라남도 보성군 벌교읍 장도리 산43,보성군,밭두렁소각,0,False,8.033333333333333,0.0,3.7,전라남도 보성군 보성읍 옥평리
2020,20200422,1233,107.0,경기도 여주시 대신면 하림리 산103-17,여주시,원인미상,0,False,5.9,0.0,3.5,경기도 여주시
2020,20200419,1240,100.0,충청남도 서산시 해미면 산수리 산28-1,서산시,입산자실화,0,False,11.4,12.0,3.6,충청남도 서산시 대산읍 대죽리
2023,20230311,1535,85.0,충청남도 천안시 동남구 풍세면 보성리 372-11,천안시,쓰레기소각,0,False,16.4,0.0,1.1,충청남도 천안시 서북구 직산읍 군서리
2023,20230404,545,445.0,충청남도 천안시 동남구 목천읍 지산리 산 29,천안시,입산자실화,1,False,16.7,7.5,1.3,충청남도 천안시 서북구 직산읍 군서리
2023,20230320,1450,100.0,충청남도 천안시 동남구 목천읍 도장리 산 130-1,천안시,전기누전,0,False,8.0,0.0,0.7,충청남도 천안시 서북구 직산읍 군서리
2023,20230402,956,536.0,충청남도 천안시 동남구 목천읍 송전리 325-3,천안시,입산자실화(향불),2,False,18.3,0.0,1.0,충청남도 천안시 서북구 직산읍 군서리
2023,20230311,1203,147.0,충청남도 천안시 동남구 신방동 504-6,천안시,밭두렁소각,1,False,16.4,0.0,1.1,충청남도 천안시 서북구 직산읍 군서리
2023,20230403,2139,,충청남도 천안시 동남구 용곡동 344-94,천안시,입산자실화,0,False,18.1,0.0,1.1,충청남도 천안시 서북구 직산읍 군서리
2023,20230322,1220,120.0,충청북도 단양군 적성면 성곡리 95,단양군,입산자실화추정,2,False,15.2,0.0,1.2,충청북도 단양군 단양읍 도담리
2023,20230226,1327,124.0,충청북도 단양군 대강면 황정리 336,단양군,입산자실화추정,0,False,0.2499999999999999,0.0,1.0,충청북도 단양군 단양읍 도담리
2023,20230424,622,78.0,충청북도 음성군 맹동면 통동리 산 56-20,음성군,입산자실화추정,0,False,13.2,0.0,2.0,충청북도 음성군 금왕읍 용계리
2023,20230311,1133,250.0,충청북도 괴산군 청천면 지경리 산 29,괴산군,재처리부주의,1,False,11.85,0.0,1.1,충청북도 괴산군 괴산읍 서부리
2023,20230319,1800,150.0,충청북도 진천군 초평면 용정리 산 30-26,진천군,입산자실화추정,0,False,6.6,0.0,1.5499999999999998,충청북도 진천군 진천읍 성석리
2023,20230318,1408,292.0,충청북도 영동군 심천면 금정리 산 53-1,영동군,입산자실화추정,15,False,8.0,0.0,1.2,충청북도 영동군 양강면 가동리
2023,20230504,1507,61.0,충청북도 영동군 학산면 봉소리 산 138,영동군,입산자실화추정,0,False,18.200000000000003,0.75,1.45,충청북도 영동군 양강면 가동리
2023,20231108,1308,42.0,충청북도 영동군 영동읍 화신리 산 31-4,영동군,입산자실화추정,0,False,5.5,0.0,0.7,충청북도 영동군 양강면 가동리
2023,20230413,1022,48.0,충청북도 영동군 영동읍 가리 산 31,영동군,담뱃불실화,0,False,12.05,0.0,1.15,충청북도 영동군 양강면 가동리
2023,20230402,1123,1837.0,충청북도 옥천군 군북면 이평리 548,옥천군,담뱃불실화추정,85,False,14.85,0.0,2.05,충청북도 옥천군 옥천읍 매화리
2023,20230318,1434,206.0,충청북도 옥천군 청성면 조천리 1052,옥천군,쓰레기소각,1,False,8.3,0.0,1.15,충청북도 옥천군 옥천읍 매화리
2023,20230314,1341,124.0,충청북도 옥천군 청성면 소서리 456,옥천군,용접부주의,0,False,7.0,0.0,0.9,충청북도 옥천군 옥천읍 매화리
2023,20230328,1539,171.0,충청북도 옥천군 동이면 금암리 산 3-2,옥천군,입산자실화추정,0,False,7.4,0.0,0.9,충청북도 옥천군 옥천읍 매화리
2023,20230309,1016,704.0,충청북도 보은군 산외면 중티리 101,보은군,쓰레기소각,2,False,11.2,0.0,1.9,충청북도 보은군 속리산면 상판리
2023,20230619,1413,167.0,충청북도 보은군 내북면 화전리 산 20,보은군,예초기스파크,0,False,24.0,0.0,1.8,충청북도 보은군 속리산면 상판리
2023,20231011,1330,109.0,충청북도 보은군 회남면 은운리 산 45-3,보은군,입산자실화추정,0,False,13.1,0.0,1.3,충청북도 보은군 속리산면 상판리
2023,20230314,1244,136.0,충청북도 보은군 탄부면 상장리 1051,보은군,성묘객실화,0,False,5.5,0.0,2.0,충청북도 보은군 속리산면 상판리
2023,20230322,110,176.0,충청북도 제천시 백운면 평동리 산 80-1,제천시,입산자실화추정,0,False,14.875,0.0,1.275,충청북도 제천시 한수면 탄지리
2023,20230319,1210,40.0,충청북도 제천시 백운면 화당리 산 11,제천시,담뱃불실화,0,False,5.7,0.0,1.225,충청북도 제천시 한수면 탄지리
2023,20230318,1401,209.0,충청북도 제천시 한수면 북노리 산 23,제천시,입산자실화추정,0,False,7.525,0.0,1.525,충청북도 제천시 한수면 탄지리
2023,20230413,1409,46.0,충청북도 제천시 덕산면 신현리 산 37-1,제천시,굴삭기스파크,0,False,9.65,0.0,1.075,충청북도 제천시 한수면 탄지리
2023,20230318,1241,229.0,충청북도 제천시 청풍면 오산리 170-2,제천시,쓰레기소각,0,False,7.525,0.0,1.525,충청북도 제천시 한수면 탄지리
2023,20230402,1210,85.0,충청북도 제천시 청풍면 도화리 산 14-7,제천시,성묘객실화,1,False,13.525,0.0,1.775,충청북도 제천시 한수면 탄지리
2023,20231207,1106,151.0,충청북도 제천시 금성면 중전리 산 41,제천시,낙뢰추정,0,False,4.025,0.0,2.05,충청북도 제천시 한수면 탄지리
